id,title,abstract,categories,year,num_authors
paper_2823,Research Paper 2823,We analyze large-scale genomic data to identify disease-associated variants...,cond-mat.str-el,2022,2
paper_2824,Research Paper 2824,We analyze large-scale genomic data to identify disease-associated variants...,astro-ph.GA,2022,2
paper_2825,Research Paper 2825,We analyze large-scale genomic data to identify disease-associated variants...,cs.CL,2018,4
paper_2826,Research Paper 2826,This work develops mathematical optimization techniques for network design...,physics.data-an,2018,5
paper_2827,Research Paper 2827,We analyze large-scale genomic data to identify disease-associated variants...,cs.CV,2018,1
paper_2828,Research Paper 2828,This paper presents a novel deep learning approach for image classification...,physics.data-an,2019,4
paper_2829,Research Paper 2829,This paper presents a novel deep learning approach for image classification...,cs.CV,2023,2
paper_2830,Research Paper 2830,We propose a new algorithm for reinforcement learning in complex environments...,cs.CL,2019,3
paper_2831,Research Paper 2831,We propose a new algorithm for reinforcement learning in complex environments...,math.OC,2022,4
paper_2832,Research Paper 2832,This work develops mathematical optimization techniques for network design...,physics.data-an,2019,1
paper_2833,Research Paper 2833,We propose a new algorithm for reinforcement learning in complex environments...,cs.CL,2022,5
paper_2834,Research Paper 2834,This work develops mathematical optimization techniques for network design...,stat.ML,2020,5
paper_2835,Research Paper 2835,This work develops mathematical optimization techniques for network design...,cs.AI,2022,2
paper_2836,Research Paper 2836,We propose a new algorithm for reinforcement learning in complex environments...,cs.CV,2023,5
paper_2837,Research Paper 2837,We propose a new algorithm for reinforcement learning in complex environments...,astro-ph.GA,2018,5
paper_2838,Research Paper 2838,Our study investigates the properties of quantum materials using advanced simulations...,physics.data-an,2019,4
paper_2839,Research Paper 2839,Our study investigates the properties of quantum materials using advanced simulations...,physics.data-an,2021,1
paper_2840,Research Paper 2840,Our study investigates the properties of quantum materials using advanced simulations...,cs.CL,2022,4
paper_2841,Research Paper 2841,We analyze large-scale genomic data to identify disease-associated variants...,q-bio.GN,2023,1
paper_2842,Research Paper 2842,We analyze large-scale genomic data to identify disease-associated variants...,cs.CV,2021,5
paper_2843,Research Paper 2843,This work develops mathematical optimization techniques for network design...,cs.CV,2021,2
paper_2844,Research Paper 2844,This work develops mathematical optimization techniques for network design...,astro-ph.GA,2019,5
paper_2845,Research Paper 2845,This paper presents a novel deep learning approach for image classification...,cs.CL,2023,3
paper_2846,Research Paper 2846,This work develops mathematical optimization techniques for network design...,cond-mat.str-el,2020,5
paper_2847,Research Paper 2847,We propose a new algorithm for reinforcement learning in complex environments...,math.OC,2020,3
paper_2848,Research Paper 2848,We propose a new algorithm for reinforcement learning in complex environments...,physics.data-an,2020,3
paper_2849,Research Paper 2849,We propose a new algorithm for reinforcement learning in complex environments...,stat.ML,2019,5
paper_2850,Research Paper 2850,This work develops mathematical optimization techniques for network design...,stat.ML,2020,2
paper_2851,Research Paper 2851,Our study investigates the properties of quantum materials using advanced simulations...,cs.AI,2019,1
paper_2852,Research Paper 2852,This work develops mathematical optimization techniques for network design...,astro-ph.GA,2018,4
paper_2853,Research Paper 2853,This work develops mathematical optimization techniques for network design...,cond-mat.str-el,2022,5
paper_2854,Research Paper 2854,This paper presents a novel deep learning approach for image classification...,q-bio.GN,2019,5
paper_2855,Research Paper 2855,We propose a new algorithm for reinforcement learning in complex environments...,q-bio.GN,2023,4
paper_2856,Research Paper 2856,We propose a new algorithm for reinforcement learning in complex environments...,q-bio.GN,2023,5
paper_2857,Research Paper 2857,This paper presents a novel deep learning approach for image classification...,stat.ML,2023,3
paper_2858,Research Paper 2858,Our study investigates the properties of quantum materials using advanced simulations...,q-bio.GN,2019,4
paper_2859,Research Paper 2859,This paper presents a novel deep learning approach for image classification...,cond-mat.str-el,2021,1
paper_2860,Research Paper 2860,Our study investigates the properties of quantum materials using advanced simulations...,math.OC,2021,2
paper_2861,Research Paper 2861,We propose a new algorithm for reinforcement learning in complex environments...,math.OC,2023,3
paper_2862,Research Paper 2862,We propose a new algorithm for reinforcement learning in complex environments...,math.OC,2019,1
paper_2863,Research Paper 2863,This work develops mathematical optimization techniques for network design...,astro-ph.GA,2023,1
paper_2864,Research Paper 2864,This work develops mathematical optimization techniques for network design...,cs.AI,2021,2
paper_2865,Research Paper 2865,We propose a new algorithm for reinforcement learning in complex environments...,cs.AI,2021,5
paper_2866,Research Paper 2866,We analyze large-scale genomic data to identify disease-associated variants...,physics.data-an,2018,5
paper_2867,Research Paper 2867,We analyze large-scale genomic data to identify disease-associated variants...,cs.CL,2023,5
paper_2868,Research Paper 2868,We analyze large-scale genomic data to identify disease-associated variants...,physics.data-an,2018,5
paper_2869,Research Paper 2869,We analyze large-scale genomic data to identify disease-associated variants...,cond-mat.str-el,2018,1
paper_2870,Research Paper 2870,This work develops mathematical optimization techniques for network design...,cs.AI,2021,3
paper_2871,Research Paper 2871,This work develops mathematical optimization techniques for network design...,cond-mat.str-el,2021,5
paper_2872,Research Paper 2872,This paper presents a novel deep learning approach for image classification...,cs.AI,2018,5
paper_2873,Research Paper 2873,We analyze large-scale genomic data to identify disease-associated variants...,stat.ML,2022,2
paper_2874,Research Paper 2874,We propose a new algorithm for reinforcement learning in complex environments...,math.OC,2021,3
paper_2875,Research Paper 2875,This work develops mathematical optimization techniques for network design...,math.OC,2022,4
paper_2876,Research Paper 2876,This work develops mathematical optimization techniques for network design...,q-bio.GN,2018,1
paper_2877,Research Paper 2877,This work develops mathematical optimization techniques for network design...,cs.LG,2021,2
paper_2878,Research Paper 2878,We analyze large-scale genomic data to identify disease-associated variants...,cs.LG,2020,2
paper_2879,Research Paper 2879,This work develops mathematical optimization techniques for network design...,q-bio.GN,2019,3
paper_2880,Research Paper 2880,Our study investigates the properties of quantum materials using advanced simulations...,cond-mat.str-el,2020,4
paper_2881,Research Paper 2881,We propose a new algorithm for reinforcement learning in complex environments...,cs.AI,2019,5
paper_2882,Research Paper 2882,This paper presents a novel deep learning approach for image classification...,physics.data-an,2020,4
paper_2883,Research Paper 2883,We analyze large-scale genomic data to identify disease-associated variants...,astro-ph.GA,2020,5
paper_2884,Research Paper 2884,Our study investigates the properties of quantum materials using advanced simulations...,physics.data-an,2022,2
paper_2885,Research Paper 2885,Our study investigates the properties of quantum materials using advanced simulations...,cond-mat.str-el,2021,2
paper_2886,Research Paper 2886,This paper presents a novel deep learning approach for image classification...,cs.CL,2019,3
paper_2887,Research Paper 2887,We analyze large-scale genomic data to identify disease-associated variants...,stat.ML,2020,1
paper_2888,Research Paper 2888,Our study investigates the properties of quantum materials using advanced simulations...,cs.CV,2020,4
paper_2889,Research Paper 2889,This work develops mathematical optimization techniques for network design...,q-bio.GN,2020,1
